txn_date,provinceEn,inflection,inflection_total,density,density_male,density_female,tourist,tourist_thai,tourist_foreign,pm25,pm10,update_date
4/11/2021,Uthai Thani,3,3570,325208,158967,166241,33303,33303,0,,,19/1/2022 7:23
4/11/2021,Ubon Ratchathani,29,19958,1868052,932286,935766,119633,119591,42,52,32,19/1/2022 7:23
4/11/2021,Ang Thong,13,11237,275021,131590,143431,28564,28564,0,,,19/1/2022 7:23
4/11/2021,Chiang Rai,38,4593,1298579,631054,667525,266159,265473,686,29,15,19/1/2022 7:23
4/11/2021,Chiang Mai,508,22181,1788986,864222,924764,779417,775914,3503,59,29,19/1/2022 7:23
4/11/2021,Phetchaburi,117,22466,482577,232780,249797,479666,479543,123,,,19/1/2022 7:23
4/11/2021,Phetchabun,20,11003,978573,482421,496152,134305,133818,487,,,19/1/2022 7:23
4/11/2021,Loei,36,3844,638978,320126,318852,126076,125834,242,42,18,19/1/2022 7:23
4/11/2021,Phrae,3,1821,434895,209621,225274,51804,51653,151,54,23,19/1/2022 7:23
4/11/2021,Mae Hong Son,22,1666,285927,144863,141064,73223,71986,1237,26,7,19/1/2022 7:23
4/11/2021,,0,173,,,,,,,,,19/1/2022 7:23
5/11/2021,Krabi,90,8121,479290,238118,241172,49198,48852,346,,,19/1/2022 7:23
5/11/2021,Bangkok,741,432413,5530283,2593687,2936596,1294781,1215564,79217,71,43,19/1/2022 7:23
5/11/2021,Kanchanaburi,94,21947,893747,448009,445738,812418,812043,375,37,27,19/1/2022 7:23
5/11/2021,Kalasin,11,9175,975840,482246,493594,39828,39803,25,,,19/1/2022 7:23
5/11/2021,Kamphaeng Phet,6,7786,712340,351623,360717,40873,40710,163,,,19/1/2022 7:23
5/11/2021,Khon Kaen,262,22247,1791302,880185,911117,195487,195350,137,79,51,19/1/2022 7:23
5/11/2021,Chanthaburi,159,19802,536572,262310,274262,127398,127173,225,,,19/1/2022 7:23
5/11/2021,Chachoengsao,89,35561,724145,354876,369269,337607,337607,0,62,37,19/1/2022 7:23
5/11/2021,Chon Buri,349,105468,1583412,772344,811068,929255,920898,8357,70,35,19/1/2022 7:23
5/11/2021,Chai Nat,19,2547,320710,154147,166563,44850,44850,0,,,19/1/2022 7:23
5/11/2021,Chaiyaphum,31,11625,1122715,554712,568003,48905,48826,79,,,19/1/2022 7:23
5/11/2021,Chumphon,82,13132,509632,251576,258056,33159,33146,13,,,19/1/2022 7:23
5/11/2021,Trang,205,12455,639941,312807,327134,25842,25842,0,,,19/1/2022 7:23
5/11/2021,Trat,44,7723,228339,112907,115432,106763,104219,2544,,,19/1/2022 7:23
5/11/2021,Tak,135,22697,676105,341755,334350,65113,65113,0,,,19/1/2022 7:23
5/11/2021,Nakhon Nayok,17,11020,260391,128848,131543,170824,170788,36,,,19/1/2022 7:23
5/11/2021,Nakhon Pathom,50,34984,921946,442578,479368,116491,116387,104,77,38,19/1/2022 7:23
5/11/2021,Nakhon Phanom,1,4885,717181,357273,359908,60530,60511,19,,,19/1/2022 7:23
5/11/2021,Nakhon Ratchasima,253,30186,2634154,1293776,1340378,473887,472075,1812,75,40,19/1/2022 7:23
5/11/2021,Nakhon Si Thammarat,294,32163,1549258,764251,785007,22828,22804,24,,,19/1/2022 7:23
5/11/2021,Nakhon Sawan,83,15411,1035583,505021,530562,75335,75110,225,63,37,19/1/2022 7:23
5/11/2021,Nonthaburi,100,66120,1287480,598638,688842,91335,90985,350,51,25,19/1/2022 7:23
5/11/2021,Narathiwat,213,38113,809341,400380,408961,3051,3051,0,40,14,19/1/2022 7:23
5/11/2021,Nan,15,2463,475894,237970,237924,103582,102713,869,,,19/1/2022 7:23
5/11/2021,Bueng Kan,27,2049,422056,211601,210455,13820,13531,289,,,19/1/2022 7:23
5/11/2021,Buri Ram,21,16854,1580074,783823,796251,77399,76979,420,,,19/1/2022 7:23
5/11/2021,Pathum Thani,43,40903,1189186,563353,625833,80926,80630,296,65,45,19/1/2022 7:23
5/11/2021,Prachuap Khiri Khan,94,16663,553198,274111,279087,450266,449376,890,,,19/1/2022 7:23
5/11/2021,Prachin Buri,191,22965,494804,244188,250616,86770,86638,132,63,45,19/1/2022 7:23
5/11/2021,Pattani,444,39550,729331,360142,369189,4532,4532,0,,,19/1/2022 7:23
5/11/2021,Phra Nakhon Si Ayutthaya,84,30913,820637,394133,426504,389058,388198,860,70,53,19/1/2022 7:23
5/11/2021,Phayao,8,2114,464807,226101,238706,52329,51787,542,53,24,19/1/2022 7:23
5/11/2021,Phang-nga,90,5020,268121,133884,134237,57579,43267,14312,,,19/1/2022 7:23
5/11/2021,Phatthalung,177,9534,522562,254456,268106,19880,19880,0,,,19/1/2022 7:23
5/11/2021,Phichit,25,4898,529730,258152,271578,28128,28128,0,,,19/1/2022 7:23
5/11/2021,Phitsanulok,108,6338,847456,414644,432812,147550,147235,315,,,19/1/2022 7:23
5/11/2021,Phuket,61,15808,418939,198000,220939,158721,117533,41188,35,19,19/1/2022 7:23
5/11/2021,Maha Sarakham,16,10917,948760,465243,483517,22566,22530,36,,,19/1/2022 7:23
5/11/2021,Mukdahan,11,2327,351477,175634,175843,91851,91830,21,,,19/1/2022 7:23
5/11/2021,Yala,375,42662,542249,269916,272333,8303,8303,0,44,21,19/1/2022 7:23
5/11/2021,Yasothon,6,5837,533387,266000,267387,11956,11956,0,,,19/1/2022 7:23
5/11/2021,Ranong,8,9661,194713,98257,96456,10718,10686,32,,,19/1/2022 7:23
5/11/2021,Rayong,144,42835,750813,368748,382065,449414,446915,2499,63,26,19/1/2022 7:23
5/11/2021,Ratchaburi,161,37589,868383,421933,446450,156792,156354,438,,,19/1/2022 7:23
5/11/2021,Roi Et,12,13684,1296246,642036,654210,29035,28998,37,,,19/1/2022 7:23
5/11/2021,Lop Buri,56,16798,739079,368209,370870,164681,164569,112,,,19/1/2022 7:23
5/11/2021,Lampang,8,2715,725197,353220,371977,91037,90339,698,61, ,19/1/2022 7:23
5/11/2021,Lamphun,21,2813,401266,192787,208479,66278,65498,780,,,19/1/2022 7:23
5/11/2021,Si Sa Ket,36,16663,1457748,725758,731990,51233,51233,0,,,19/1/2022 7:23
5/11/2021,Sakon Nakhon,8,7690,1146663,569782,576881,101215,101215,0,,,19/1/2022 7:23
5/11/2021,Songkhla,500,51222,1431562,697309,734253,24450,24434,16,38,31,19/1/2022 7:23
5/11/2021,Satun,101,5452,324802,161606,163196,53346,53307,39,26,25,19/1/2022 7:23
5/11/2021,Samut Prakarn,244,126674,1356374,645942,710432,65953,52911,13042,,,19/1/2022 7:23
5/11/2021,Samut Songkhram,17,11547,191049,91232,99817,103736,103736,0,72,28,19/1/2022 7:23
5/11/2021,Samut Sakhon,91,110527,586485,282611,303874,27110,27075,35,91,62,19/1/2022 7:23
5/11/2021,Saraburi,81,31303,643429,315725,327704,213646,213508,138,104,89,19/1/2022 7:23
5/11/2021,Sa kaeo,70,17150,561712,280407,281305,80293,79161,1132,50,22,19/1/2022 7:23
5/11/2021,Sing Buri,23,2991,204758,97261,107497,22448,22402,46,,,19/1/2022 7:23
5/11/2021,Suphan Buri,34,14894,835777,403176,432601,279513,279513,0,,,19/1/2022 7:23
5/11/2021,Surat Thani,176,19827,1072430,527357,545073,31940,27595,4345,38,20,19/1/2022 7:23
5/11/2021,Surin,256,18223,1376669,684750,691919,36906,36878,28,,,19/1/2022 7:23
5/11/2021,Sukhothai,15,6040,585572,283544,302028,59322,58638,684,,,19/1/2022 7:23
5/11/2021,Nong Khai,50,3962,516910,256357,260553,88413,88064,349,18,9,19/1/2022 7:23
5/11/2021,Nong Bua Lam Phu,15,4247,509096,253820,255276,9330,9305,25,,,19/1/2022 7:23
5/11/2021,Amnat Charoen,0,2935,376417,187215,189202,12411,12411,0,,,19/1/2022 7:23
5/11/2021,Udon Thani,102,23142,1566796,775703,791093,112923,112463,460,,,19/1/2022 7:23
5/11/2021,Uttaradit,4,4287,446358,217547,228811,51788,51679,109,,,19/1/2022 7:23
5/11/2021,Uthai Thani,0,3570,325208,158967,166241,33303,33303,0,,,19/1/2022 7:23
5/11/2021,Ubon Ratchathani,70,20028,1868052,932286,935766,119633,119591,42,57,30,19/1/2022 7:23
5/11/2021,Ang Thong,4,11241,275021,131590,143431,28564,28564,0,,,19/1/2022 7:23
5/11/2021,Chiang Rai,41,4634,1298579,631054,667525,266159,265473,686,35,16,19/1/2022 7:23
5/11/2021,Chiang Mai,413,22594,1788986,864222,924764,779417,775914,3503,61,30,19/1/2022 7:23
5/11/2021,Phetchaburi,98,22564,482577,232780,249797,479666,479543,123,,,19/1/2022 7:23
5/11/2021,Phetchabun,38,11041,978573,482421,496152,134305,133818,487,,,19/1/2022 7:23
5/11/2021,Loei,29,3873,638978,320126,318852,126076,125834,242,40,18,19/1/2022 7:23
5/11/2021,Phrae,3,1824,434895,209621,225274,51804,51653,151,58,25,19/1/2022 7:23
5/11/2021,Mae Hong Son,97,1763,285927,144863,141064,73223,71986,1237,26,13,19/1/2022 7:23
5/11/2021,,0,173,,,,,,,,,19/1/2022 7:23
6/11/2021,Krabi,94,8215,479290,238118,241172,49198,48852,346,,,19/1/2022 7:23
6/11/2021,Bangkok,923,433336,5530283,2593687,2936596,1294781,1215564,79217,81,31,19/1/2022 7:23
6/11/2021,Kanchanaburi,97,22044,893747,448009,445738,812418,812043,375,37,29,19/1/2022 7:23
6/11/2021,Kalasin,33,9208,975840,482246,493594,39828,39803,25,,,19/1/2022 7:23
6/11/2021,Kamphaeng Phet,9,7795,712340,351623,360717,40873,40710,163,,,19/1/2022 7:23
6/11/2021,Khon Kaen,427,22674,1791302,880185,911117,195487,195350,137,82,55,19/1/2022 7:23
6/11/2021,Chanthaburi,123,19925,536572,262310,274262,127398,127173,225,,,19/1/2022 7:23
6/11/2021,Chachoengsao,87,35648,724145,354876,369269,337607,337607,0,61,39,19/1/2022 7:23
6/11/2021,Chon Buri,294,105762,1583412,772344,811068,929255,920898,8357,62,37,19/1/2022 7:23
6/11/2021,Chai Nat,15,2562,320710,154147,166563,44850,44850,0,,,19/1/2022 7:23
6/11/2021,Chaiyaphum,21,11646,1122715,554712,568003,48905,48826,79,,,19/1/2022 7:23
6/11/2021,Chumphon,66,13198,509632,251576,258056,33159,33146,13,,,19/1/2022 7:23
6/11/2021,Trang,185,12640,639941,312807,327134,25842,25842,0,,,19/1/2022 7:23
6/11/2021,Trat,54,7777,228339,112907,115432,106763,104219,2544,,,19/1/2022 7:23
6/11/2021,Tak,124,22821,676105,341755,334350,65113,65113,0,,,19/1/2022 7:23
6/11/2021,Nakhon Nayok,18,11038,260391,128848,131543,170824,170788,36,,,19/1/2022 7:23
6/11/2021,Nakhon Pathom,34,35018,921946,442578,479368,116491,116387,104,78,43,19/1/2022 7:23
6/11/2021,Nakhon Phanom,3,4888,717181,357273,359908,60530,60511,19,,,19/1/2022 7:23
6/11/2021,Nakhon Ratchasima,487,30673,2634154,1293776,1340378,473887,472075,1812,77,29,19/1/2022 7:23
6/11/2021,Nakhon Si Thammarat,504,32667,1549258,764251,785007,22828,22804,24,,,19/1/2022 7:23
6/11/2021,Nakhon Sawan,87,15498,1035583,505021,530562,75335,75110,225,71,41,19/1/2022 7:23
6/11/2021,Nonthaburi,110,66230,1287480,598638,688842,91335,90985,350,78,14,19/1/2022 7:23
6/11/2021,Narathiwat,218,38331,809341,400380,408961,3051,3051,0,31,19,19/1/2022 7:23
6/11/2021,Nan,2,2465,475894,237970,237924,103582,102713,869,,,19/1/2022 7:23
6/11/2021,Bueng Kan,9,2058,422056,211601,210455,13820,13531,289,,,19/1/2022 7:23
6/11/2021,Buri Ram,73,16927,1580074,783823,796251,77399,76979,420,,,19/1/2022 7:23
6/11/2021,Pathum Thani,68,40971,1189186,563353,625833,80926,80630,296,83,30,19/1/2022 7:23
6/11/2021,Prachuap Khiri Khan,82,16745,553198,274111,279087,450266,449376,890,,,19/1/2022 7:23
6/11/2021,Prachin Buri,137,23102,494804,244188,250616,86770,86638,132,77,34,19/1/2022 7:23
6/11/2021,Pattani,437,39987,729331,360142,369189,4532,4532,0,,,19/1/2022 7:23
6/11/2021,Phra Nakhon Si Ayutthaya,98,31011,820637,394133,426504,389058,388198,860,77,43,19/1/2022 7:23
6/11/2021,Phayao,7,2121,464807,226101,238706,52329,51787,542,57,22,19/1/2022 7:23
6/11/2021,Phang-nga,90,5110,268121,133884,134237,57579,43267,14312,,,19/1/2022 7:23
6/11/2021,Phatthalung,116,9650,522562,254456,268106,19880,19880,0,,,19/1/2022 7:23
6/11/2021,Phichit,28,4926,529730,258152,271578,28128,28128,0,,,19/1/2022 7:23
6/11/2021,Phitsanulok,81,6419,847456,414644,432812,147550,147235,315,,,19/1/2022 7:23
6/11/2021,Phuket,65,15873,418939,198000,220939,158721,117533,41188,30,21,19/1/2022 7:23
6/11/2021,Maha Sarakham,27,10944,948760,465243,483517,22566,22530,36,,,19/1/2022 7:23
6/11/2021,Mukdahan,15,2342,351477,175634,175843,91851,91830,21,,,19/1/2022 7:23
6/11/2021,Yala,321,42983,542249,269916,272333,8303,8303,0,39,18,19/1/2022 7:23
6/11/2021,Yasothon,2,5839,533387,266000,267387,11956,11956,0,,,19/1/2022 7:23
6/11/2021,Ranong,9,9670,194713,98257,96456,10718,10686,32,,,19/1/2022 7:23
6/11/2021,Rayong,149,42984,750813,368748,382065,449414,446915,2499,61,32,19/1/2022 7:23
6/11/2021,Ratchaburi,170,37759,868383,421933,446450,156792,156354,438,,,19/1/2022 7:23
6/11/2021,Roi Et,14,13698,1296246,642036,654210,29035,28998,37,,,19/1/2022 7:23
6/11/2021,Lop Buri,53,16851,739079,368209,370870,164681,164569,112,,,19/1/2022 7:23
6/11/2021,Lampang,25,2740,725197,353220,371977,91037,90339,698,63, ,19/1/2022 7:23
6/11/2021,Lamphun,10,2823,401266,192787,208479,66278,65498,780,,,19/1/2022 7:23
6/11/2021,Si Sa Ket,21,16684,1457748,725758,731990,51233,51233,0,,,19/1/2022 7:23
6/11/2021,Sakon Nakhon,18,7708,1146663,569782,576881,101215,101215,0,,,19/1/2022 7:23
6/11/2021,Songkhla,464,51686,1431562,697309,734253,24450,24434,16,72,20,19/1/2022 7:23
6/11/2021,Satun,97,5549,324802,161606,163196,53346,53307,39,28,25,19/1/2022 7:23
6/11/2021,Samut Prakarn,198,126872,1356374,645942,710432,65953,52911,13042,,,19/1/2022 7:23
6/11/2021,Samut Songkhram,31,11578,191049,91232,99817,103736,103736,0,63,25,19/1/2022 7:23
6/11/2021,Samut Sakhon,48,110575,586485,282611,303874,27110,27075,35,98,52,19/1/2022 7:23
6/11/2021,Saraburi,84,31387,643429,315725,327704,213646,213508,138,121,87,19/1/2022 7:23
6/11/2021,Sa kaeo,99,17249,561712,280407,281305,80293,79161,1132,44,26,19/1/2022 7:23
6/11/2021,Sing Buri,15,3006,204758,97261,107497,22448,22402,46,,,19/1/2022 7:23
6/11/2021,Suphan Buri,35,14929,835777,403176,432601,279513,279513,0,,,19/1/2022 7:23
6/11/2021,Surat Thani,152,19979,1072430,527357,545073,31940,27595,4345,34,18,19/1/2022 7:23
6/11/2021,Surin,32,18255,1376669,684750,691919,36906,36878,28,,,19/1/2022 7:23
6/11/2021,Sukhothai,18,6058,585572,283544,302028,59322,58638,684,,,19/1/2022 7:23
6/11/2021,Nong Khai,33,3995,516910,256357,260553,88413,88064,349,21,9,19/1/2022 7:23
6/11/2021,Nong Bua Lam Phu,0,4247,509096,253820,255276,9330,9305,25,,,19/1/2022 7:23
6/11/2021,Amnat Charoen,4,2939,376417,187215,189202,12411,12411,0,,,19/1/2022 7:23
6/11/2021,Udon Thani,133,23275,1566796,775703,791093,112923,112463,460,,,19/1/2022 7:23
6/11/2021,Uttaradit,8,4295,446358,217547,228811,51788,51679,109,,,19/1/2022 7:23
6/11/2021,Uthai Thani,3,3573,325208,158967,166241,33303,33303,0,,,19/1/2022 7:23
6/11/2021,Ubon Ratchathani,71,20099,1868052,932286,935766,119633,119591,42,62,27,19/1/2022 7:23
6/11/2021,Ang Thong,11,11252,275021,131590,143431,28564,28564,0,,,19/1/2022 7:23
6/11/2021,Chiang Rai,49,4683,1298579,631054,667525,266159,265473,686,41,14,19/1/2022 7:23
6/11/2021,Chiang Mai,504,23098,1788986,864222,924764,779417,775914,3503,63,29,19/1/2022 7:23
6/11/2021,Phetchaburi,85,22649,482577,232780,249797,479666,479543,123,,,19/1/2022 7:23
6/11/2021,Phetchabun,74,11115,978573,482421,496152,134305,133818,487,,,19/1/2022 7:23
6/11/2021,Loei,31,3904,638978,320126,318852,126076,125834,242,39,20,19/1/2022 7:23
6/11/2021,Phrae,8,1832,434895,209621,225274,51804,51653,151,60,25,19/1/2022 7:23
6/11/2021,Mae Hong Son,40,1803,285927,144863,141064,73223,71986,1237,44,11,19/1/2022 7:23
6/11/2021,,0,173,,,,,,,,,19/1/2022 7:23
7/11/2021,Krabi,90,8305,479290,238118,241172,49198,48852,346,,,19/1/2022 7:23
7/11/2021,Bangkok,765,434101,5530283,2593687,2936596,1294781,1215564,79217,72,39,19/1/2022 7:23
7/11/2021,Kanchanaburi,99,22143,893747,448009,445738,812418,812043,375,36,25,19/1/2022 7:23
7/11/2021,Kalasin,25,9233,975840,482246,493594,39828,39803,25,,,19/1/2022 7:23
7/11/2021,Kamphaeng Phet,14,7809,712340,351623,360717,40873,40710,163,,,19/1/2022 7:23
7/11/2021,Khon Kaen,142,22816,1791302,880185,911117,195487,195350,137,99,45,19/1/2022 7:23
7/11/2021,Chanthaburi,157,20082,536572,262310,274262,127398,127173,225,,,19/1/2022 7:23
7/11/2021,Chachoengsao,108,35756,724145,354876,369269,337607,337607,0,52,33,19/1/2022 7:23
7/11/2021,Chon Buri,252,106014,1583412,772344,811068,929255,920898,8357,71,26,19/1/2022 7:23
7/11/2021,Chai Nat,8,2570,320710,154147,166563,44850,44850,0,,,19/1/2022 7:23
7/11/2021,Chaiyaphum,31,11677,1122715,554712,568003,48905,48826,79,,,19/1/2022 7:23
7/11/2021,Chumphon,67,13265,509632,251576,258056,33159,33146,13,,,19/1/2022 7:23
7/11/2021,Trang,169,12809,639941,312807,327134,25842,25842,0,,,19/1/2022 7:23
7/11/2021,Trat,38,7815,228339,112907,115432,106763,104219,2544,,,19/1/2022 7:23
7/11/2021,Tak,125,22946,676105,341755,334350,65113,65113,0,,,19/1/2022 7:23
7/11/2021,Nakhon Nayok,30,11068,260391,128848,131543,170824,170788,36,,,19/1/2022 7:23
7/11/2021,Nakhon Pathom,30,35048,921946,442578,479368,116491,116387,104,79,38,19/1/2022 7:23
7/11/2021,Nakhon Phanom,21,4909,717181,357273,359908,60530,60511,19,,,19/1/2022 7:23
7/11/2021,Nakhon Ratchasima,422,31095,2634154,1293776,1340378,473887,472075,1812,63,28,19/1/2022 7:23
7/11/2021,Nakhon Si Thammarat,392,33059,1549258,764251,785007,22828,22804,24,,,19/1/2022 7:23
7/11/2021,Nakhon Sawan,81,15579,1035583,505021,530562,75335,75110,225,79,30,19/1/2022 7:23
7/11/2021,Nonthaburi,110,66340,1287480,598638,688842,91335,90985,350,44,16,19/1/2022 7:23
7/11/2021,Narathiwat,348,38679,809341,400380,408961,3051,3051,0,40,21,19/1/2022 7:23
7/11/2021,Nan,3,2468,475894,237970,237924,103582,102713,869,,,19/1/2022 7:23
7/11/2021,Bueng Kan,13,2071,422056,211601,210455,13820,13531,289,,,19/1/2022 7:23
7/11/2021,Buri Ram,23,16950,1580074,783823,796251,77399,76979,420,,,19/1/2022 7:23
7/11/2021,Pathum Thani,82,41053,1189186,563353,625833,80926,80630,296,58,36,19/1/2022 7:23
7/11/2021,Prachuap Khiri Khan,207,16952,553198,274111,279087,450266,449376,890,,,19/1/2022 7:23
7/11/2021,Prachin Buri,106,23208,494804,244188,250616,86770,86638,132,61,36,19/1/2022 7:23
7/11/2021,Pattani,409,40396,729331,360142,369189,4532,4532,0,,,19/1/2022 7:23
7/11/2021,Phra Nakhon Si Ayutthaya,113,31124,820637,394133,426504,389058,388198,860,49,53,19/1/2022 7:23
7/11/2021,Phayao,4,2125,464807,226101,238706,52329,51787,542,50,29,19/1/2022 7:23
7/11/2021,Phang-nga,60,5170,268121,133884,134237,57579,43267,14312,,,19/1/2022 7:23
7/11/2021,Phatthalung,150,9800,522562,254456,268106,19880,19880,0,,,19/1/2022 7:23
7/11/2021,Phichit,23,4949,529730,258152,271578,28128,28128,0,,,19/1/2022 7:23
7/11/2021,Phitsanulok,93,6512,847456,414644,432812,147550,147235,315,,,19/1/2022 7:23
7/11/2021,Phuket,56,15929,418939,198000,220939,158721,117533,41188,33,20,19/1/2022 7:23
7/11/2021,Maha Sarakham,19,10963,948760,465243,483517,22566,22530,36,,,19/1/2022 7:23
7/11/2021,Mukdahan,5,2347,351477,175634,175843,91851,91830,21,,,19/1/2022 7:23
7/11/2021,Yala,344,43327,542249,269916,272333,8303,8303,0,33,26,19/1/2022 7:23
7/11/2021,Yasothon,1,5840,533387,266000,267387,11956,11956,0,,,19/1/2022 7:23
7/11/2021,Ranong,8,9678,194713,98257,96456,10718,10686,32,,,19/1/2022 7:23
7/11/2021,Rayong,167,43151,750813,368748,382065,449414,446915,2499,76,24,19/1/2022 7:23
7/11/2021,Ratchaburi,194,37953,868383,421933,446450,156792,156354,438,,,19/1/2022 7:23
7/11/2021,Roi Et,17,13715,1296246,642036,654210,29035,28998,37,,,19/1/2022 7:23
7/11/2021,Lop Buri,71,16922,739079,368209,370870,164681,164569,112,,,19/1/2022 7:23
7/11/2021,Lampang,32,2772,725197,353220,371977,91037,90339,698,74, ,19/1/2022 7:23
7/11/2021,Lamphun,13,2836,401266,192787,208479,66278,65498,780,,,19/1/2022 7:23
7/11/2021,Si Sa Ket,27,16711,1457748,725758,731990,51233,51233,0,,,19/1/2022 7:23
7/11/2021,Sakon Nakhon,12,7720,1146663,569782,576881,101215,101215,0,,,19/1/2022 7:23
7/11/2021,Songkhla,418,52104,1431562,697309,734253,24450,24434,16,40,25,19/1/2022 7:23
7/11/2021,Satun,96,5645,324802,161606,163196,53346,53307,39,34,26,19/1/2022 7:23
7/11/2021,Samut Prakarn,219,127091,1356374,645942,710432,65953,52911,13042,,,19/1/2022 7:23
7/11/2021,Samut Songkhram,22,11600,191049,91232,99817,103736,103736,0,62,30,19/1/2022 7:23
7/11/2021,Samut Sakhon,53,110628,586485,282611,303874,27110,27075,35,93,42,19/1/2022 7:23
7/11/2021,Saraburi,79,31466,643429,315725,327704,213646,213508,138,105,70,19/1/2022 7:23
7/11/2021,Sa kaeo,108,17357,561712,280407,281305,80293,79161,1132,45,18,19/1/2022 7:23
7/11/2021,Sing Buri,10,3016,204758,97261,107497,22448,22402,46,,,19/1/2022 7:23
7/11/2021,Suphan Buri,48,14977,835777,403176,432601,279513,279513,0,,,19/1/2022 7:23
7/11/2021,Surat Thani,147,20126,1072430,527357,545073,31940,27595,4345,32,17,19/1/2022 7:23
7/11/2021,Surin,29,18284,1376669,684750,691919,36906,36878,28,,,19/1/2022 7:23
7/11/2021,Sukhothai,17,6075,585572,283544,302028,59322,58638,684,,,19/1/2022 7:23
7/11/2021,Nong Khai,33,4028,516910,256357,260553,88413,88064,349,21,8,19/1/2022 7:23
7/11/2021,Nong Bua Lam Phu,15,4262,509096,253820,255276,9330,9305,25,,,19/1/2022 7:23
7/11/2021,Amnat Charoen,7,2946,376417,187215,189202,12411,12411,0,,,19/1/2022 7:23
7/11/2021,Udon Thani,57,23332,1566796,775703,791093,112923,112463,460,,,19/1/2022 7:23
7/11/2021,Uttaradit,17,4312,446358,217547,228811,51788,51679,109,,,19/1/2022 7:23
7/11/2021,Uthai Thani,1,3574,325208,158967,166241,33303,33303,0,,,19/1/2022 7:23
7/11/2021,Ubon Ratchathani,76,20175,1868052,932286,935766,119633,119591,42,60,26,19/1/2022 7:23
7/11/2021,Ang Thong,29,11281,275021,131590,143431,28564,28564,0,,,19/1/2022 7:23
7/11/2021,Chiang Rai,25,4708,1298579,631054,667525,266159,265473,686,41,19,19/1/2022 7:23
7/11/2021,Chiang Mai,482,23580,1788986,864222,924764,779417,775914,3503,64,35,19/1/2022 7:23
7/11/2021,Phetchaburi,99,22748,482577,232780,249797,479666,479543,123,,,19/1/2022 7:23
7/11/2021,Phetchabun,19,11134,978573,482421,496152,134305,133818,487,,,19/1/2022 7:23
7/11/2021,Loei,31,3935,638978,320126,318852,126076,125834,242,43,21,19/1/2022 7:23
7/11/2021,Phrae,6,1838,434895,209621,225274,51804,51653,151,66,25,19/1/2022 7:23
7/11/2021,Mae Hong Son,41,1844,285927,144863,141064,73223,71986,1237,43,17,19/1/2022 7:23
7/11/2021,,0,173,,,,,,,,,19/1/2022 7:23
8/11/2021,Krabi,89,8394,479290,238118,241172,49198,48852,346,,,19/1/2022 7:23
8/11/2021,Bangkok,879,434980,5530283,2593687,2936596,1294781,1215564,79217,71,35,19/1/2022 7:23
8/11/2021,Kanchanaburi,95,22238,893747,448009,445738,812418,812043,375,31,23,19/1/2022 7:23
8/11/2021,Kalasin,31,9264,975840,482246,493594,39828,39803,25,,,19/1/2022 7:23
